chromosome_name	start_position	end_position	strand	ensembl_gene_id	external_gene_name
13	41744836	41745284	-1	ENSG00000215482	CALM2P3
21	25261114	25262857	-1	ENSG00000231986	AP000474.1
13	41754117	41754223	-1	ENSG00000238651	snoU13
13	41773968	41774943	-1	ENSG00000225133	MORF4L1P4
21	25333220	25339588	-1	ENSG00000235564	AP000477.2
13	41861877	41862456	-1	ENSG00000231404	RAC1P3
21	25415572	25422601	1	ENSG00000226996	AP000477.3
18	22069339	22071044	1	ENSG00000264695	RP11-178F10.2
13	41928693	41928795	-1	ENSG00000223280	RNU6-57P
21	25527484	25560655	-1	ENSG00000224018	AP000470.2
18	22096847	22097970	-1	ENSG00000266489	RP11-178F10.3
13	41958909	41959319	-1	ENSG00000214222	TUBBP2
21	25676863	25693690	-1	ENSG00000224832	AP000469.2
18	22102237	22102883	-1	ENSG00000266181	RP11-178F10.4
13	42005425	42006446	-1	ENSG00000205240	OR7E36P
21	25801054	25920256	1	ENSG00000237484	AP000476.1
18	22208146	22242162	1	ENSG00000265485	RP11-449D8.1
13	42013952	42015035	-1	ENSG00000234655	OR7E155P
18	22253127	22254312	1	ENSG00000263553	RP11-449D8.2
18	22265736	22266315	-1	ENSG00000266520	RAC1P1
13	42016906	42017786	1	ENSG00000215480	OR7E37P
18	22269878	22270125	-1	ENSG00000266809	RP11-449D8.3
13	42019427	42019503	1	ENSG00000263907	AL354833.1
18	22305745	22509040	1	ENSG00000266573	RP11-449D8.5
13	42020193	42020261	-1	ENSG00000263928	AL354833.2
13	42024148	42024235	1	ENSG00000264042	AL354833.3
13	42142422	42142531	-1	ENSG00000264190	MIR5006
13	42381813	42382108	1	ENSG00000241406	RN7SL515P
13	42479254	42479360	1	ENSG00000206962	RNU6-74P
18	22513451	22567646	-1	ENSG00000264345	RP11-958F21.1
13	42499734	42501485	1	ENSG00000229696	KARSP1
18	22596398	22597168	-1	ENSG00000229248	WBP2P1
13	42577566	42577773	1	ENSG00000226093	RPS28P8
13	42617863	42618383	-1	ENSG00000231530	RP11-187A9.3
18	22635564	22636724	1	ENSG00000265552	RP11-958F21.3
13	42643068	42645229	-1	ENSG00000237263	MAPK6PS3
18	22882090	22882920	1	ENSG00000264434	CTD-2006O16.2
13	42747126	42747223	-1	ENSG00000265679	AL139328.1
18	23398200	23398496	-1	ENSG00000242216	RN7SL97P
13	42755601	42756057	-1	ENSG00000270809	CHCHD2P11
18	23533180	23533432	-1	ENSG00000264193	RP11-737G21.1
13	42830009	42830711	1	ENSG00000234213	FHP1
18	23678803	23679190	1	ENSG00000243925	RPS24P18
HG185_PATCH	40086887	40121903	1	ENSG00000260703	TTC25
13	42943374	42943793	-1	ENSG00000233259	FABP3P2
18	23749724	23751313	-1	ENSG00000188985	DHFRP1
13	43384502	43386698	-1	ENSG00000271216	LINC01050
13	43416550	43417023	-1	ENSG00000229546	LINC00428
18	23784833	23785868	1	ENSG00000266227	NPM1P2
13	43507994	43509028	1	ENSG00000238025	ZDHHC4P1
21	14741931	14745386	-1	ENSG00000256715	AL050302.1
18	23835662	23836319	-1	ENSG00000263829	FAM60BP
13	43732767	43733602	1	ENSG00000229928	LINC00400
13	43968661	43968961	1	ENSG00000232540	RPL36P19
18	23845973	23847373	1	ENSG00000266237	RP11-25D3.1
13	44032601	44033259	1	ENSG00000238189	ENOX1-AS2
18	23879079	23879219	-1	ENSG00000252921	U3
13	44118054	44122192	1	ENSG00000233821	ENOX1-AS1
18	23928311	23928968	1	ENSG00000264911	RP11-107K17.2
13	44361727	44361988	1	ENSG00000270522	RP11-168P13.1
18	23946265	23946370	-1	ENSG00000207160	RNU6-1289P
18	24002959	24006065	1	ENSG00000263862	RP11-107K17.1
21	14982498	15013906	1	ENSG00000166351	POTED
18	24166678	24166762	-1	ENSG00000252846	AC090206.1
13	44482850	44604597	1	ENSG00000233725	LINC00284
18	24179372	24180302	1	ENSG00000263846	CIAPIN1P
HG185_PATCH	40122993	40131428	1	ENSG00000260283	CNP
21	15051621	15053459	-1	ENSG00000269011	AL050303.1
18	24235706	24770662	1	ENSG00000260372	AQP4-AS1
13	44542560	44545335	1	ENSG00000179611	DGKZP1
18	13217497	13652754	1	ENSG00000168675	LDLRAD4
13	44680514	44711372	-1	ENSG00000226519	LINC00390
13	44716682	44813010	1	ENSG00000227258	SMIM2-AS1
18	24267585	24283602	-1	ENSG00000265369	U3
13	44720606	44732358	-1	ENSG00000235285	SMIM2-IT1
18	24268075	24269632	1	ENSG00000263677	RP11-17A19.2
13	44808254	44817328	-1	ENSG00000230731	RP11-478K15.6
18	24402777	24403943	-1	ENSG00000263382	RP11-552O4.1
13	44974386	44980120	-1	ENSG00000237361	LINC01071
18	24411484	24412396	-1	ENSG00000266184	RP11-552O4.2
18	24532165	24532522	-1	ENSG00000266549	RP11-526I8.2
13	45011343	45026963	1	ENSG00000225727	RP11-71C5.2
18	24805706	24827152	1	ENSG00000265374	RP11-57J16.1
HG185_PATCH	40132691	40173905	-1	ENSG00000262684	DNAJC7
13	45168994	45170218	1	ENSG00000230793	SMARCE1P5
21	15481134	15583166	-1	ENSG00000188992	LIPI
13	45202705	45202809	-1	ENSG00000238932	snoU13
13	45225948	45275152	1	ENSG00000237585	LINC00407
13	45373639	45383766	-1	ENSG00000235097	LINC00330
13	45556212	45657260	-1	ENSG00000223732	RP11-321C24.1
13	45576285	45576580	1	ENSG00000265802	RN7SL49P
13	45634864	45635221	1	ENSG00000223341	RN7SKP3
13	45697228	45697549	1	ENSG00000271818	7SK
13	45711997	45712100	-1	ENSG00000252055	RNU6-69P
13	45837825	45838050	1	ENSG00000270381	RP11-290D2.5
13	45874149	45874235	-1	ENSG00000221163	AL138963.1
13	45910449	45910582	-1	ENSG00000253051	SNORA31
13	45911615	45911744	-1	ENSG00000199477	SNORA31
13	45914174	45915318	1	ENSG00000273149	RP11-290D2.6
21	15588451	15600693	1	ENSG00000185272	RBM11
15	22368478	22369561	1	ENSG00000182974	OR4M2
21	26212864	26430059	1	ENSG00000226983	AP000235.2
HG185_PATCH	40173272	40181893	1	ENSG00000260770	NKIRAS2
15	22382382	22383507	1	ENSG00000183706	OR4N4
13	45915480	45965872	1	ENSG00000170919	TPT1-AS1
21	26258990	26275070	-1	ENSG00000227090	AP000402.3
21	26310745	26365129	-1	ENSG00000230379	AP000146.2
15	22448382	22448819	-1	ENSG00000270505	IGHV1OR15-1
15	22456895	22460351	1	ENSG00000269182	AC010760.1
15	22472918	22473353	-1	ENSG00000259261	IGHV4OR15-8
21	26403318	26403842	-1	ENSG00000237444	AP001342.1
21	26427848	26442219	1	ENSG00000244278	AP000235.3
21	15743436	15755805	-1	ENSG00000155304	HSPA13
HG185_PATCH	40181828	40219330	-1	ENSG00000260320	ZNF385C
13	45924458	45925485	1	ENSG00000228886	RP11-290D2.3
13	45964486	45965402	-1	ENSG00000214455	RCN1P2
13	45992297	45994506	1	ENSG00000251015	SLC25A30-AS1
13	46010256	46010795	1	ENSG00000229303	PPIAP25
13	46125620	46125738	-1	ENSG00000200709	RNA5SP27
15	22736246	22746002	1	ENSG00000197414	GOLGA6L1
13	46126998	46127271	-1	ENSG00000232786	TIMM9P3
13	46245980	46246526	1	ENSG00000228869	COX4I1P2
13	46255225	46256554	-1	ENSG00000235366	LINC01055
21	26467335	26475983	1	ENSG00000232512	7SK
13	46261683	46262604	-1	ENSG00000237876	AKR1B1P4
HG185_PATCH	40257656	40268985	-1	ENSG00000260178	DHX58
21	26499782	26507561	1	ENSG00000223870	AP000233.3
13	46626941	46687467	1	ENSG00000235903	CPB2-AS1
21	26541745	26706139	-1	ENSG00000222042	AP000233.4
21	26574521	26574629	1	ENSG00000238627	RNA5SP489
13	46743594	46743883	-1	ENSG00000240767	RN7SL288P
13	46809805	46809908	-1	ENSG00000238483	snoU13
13	46824077	46824348	1	ENSG00000252854	RN7SKP5
13	46844212	46844752	1	ENSG00000251106	FAM206BP
13	46870580	46871979	-1	ENSG00000261097	LINC00563
13	46948536	46948725	-1	ENSG00000223336	RNU2-6P
13	46984589	46984692	1	ENSG00000252385	RNU6-68P
15	49398268	49447858	-1	ENSG00000166200	COPS2
21	15857549	15955723	-1	ENSG00000155307	SAMSN1
13	46917102	47012325	-1	ENSG00000241353	PPP1R2P4
HG185_PATCH	40269360	40277610	-1	ENSG00000259958	KAT2A
21	15964251	16031142	-1	ENSG00000243440	AF165138.7
13	47029270	47060641	-1	ENSG00000231817	RP11-189B4.6
13	47034744	47035256	1	ENSG00000227019	OR7E101P
13	47064997	47065397	1	ENSG00000205105	COX17P1
HG185_PATCH	40277683	40279604	1	ENSG00000260325	HSPB9
13	47079253	47079571	1	ENSG00000230243	FKBP1AP3
13	47426278	47430434	1	ENSG00000224517	HTR2A-AS1
13	47881217	47881436	1	ENSG00000234590	GNG5P5
13	48033078	48033369	-1	ENSG00000244521	RN7SL700P
13	48337595	48338741	1	ENSG00000234145	NAP1L4P3
13	48340775	48341220	-1	ENSG00000229423	RPL27AP8
HG185_PATCH	40281228	40311269	-1	ENSG00000261378	RAB5C
13	48399465	48410091	-1	ENSG00000228573	RP11-279N8.1
15	22833395	22873892	1	ENSG00000153575	TUBGCP5
13	48479464	48481492	-1	ENSG00000234689	LINC00444
13	48504290	48506757	-1	ENSG00000260388	LINC00562
13	48575525	48576688	1	ENSG00000227848	SUCLA2-AS1
HG185_PATCH	39874406	39874512	1	ENSG00000263172	5S_rRNA
13	48651273	48654127	1	ENSG00000229111	MED4-AS1
HG185_PATCH	39886381	39886657	-1	ENSG00000262688	Metazoa_SRP
HG185_PATCH	39993316	39993580	-1	ENSG00000266571	Metazoa_SRP
13	48708494	48708670	-1	ENSG00000224510	POLR2KP2
HG185_PATCH	40004770	40007699	-1	ENSG00000260752	RP11-156E6.1
13	48870649	48877797	-1	ENSG00000231473	LINC00441
18	24916343	25175128	-1	ENSG00000264151	RP11-739N10.1
13	48890999	48894611	-1	ENSG00000238086	PPP1R26P1
13	48902220	48902700	-1	ENSG00000177197	PCNPP5
13	49144775	49147453	-1	ENSG00000233456	LINC01077
21	16333556	16437321	-1	ENSG00000180530	NRIP1
13	49151110	49152224	-1	ENSG00000233610	LINC00462
18	24923216	24926074	1	ENSG00000264790	RP11-26N15.2
13	49326225	49326292	-1	ENSG00000222391	AL137118.1
13	49345264	49345965	1	ENSG00000225131	PSME2P2
18	24935370	24935728	-1	ENSG00000244329	UBA52P9
13	49504256	49504348	-1	ENSG00000265585	AL161421.1
13	49562051	49562153	1	ENSG00000201662	RNU6-60P
18	24977916	24981868	1	ENSG00000263611	RP11-612A1.1
13	49618215	49620930	-1	ENSG00000223724	RAD17P2
18	24998848	25000399	-1	ENSG00000265097	RBM22P1
13	49669527	49669628	1	ENSG00000199788	RNY3P2
13	49761615	49761806	-1	ENSG00000235957	COX7CP1
18	25032478	25033621	-1	ENSG00000263405	PA2G4P3
13	49784558	49786430	-1	ENSG00000231665	OGFOD1P1
18	25534483	25543651	1	ENSG00000227279	AC015933.2
13	50063106	50063500	1	ENSG00000236577	SNRPGP14
15	41028082	41048049	-1	ENSG00000137824	RMDN3
18	26231696	26233172	1	ENSG00000266296	ARIH2P1
13	50194450	50194784	1	ENSG00000176882	RP11-432M24.4
HG183_PATCH	62399863	62491136	-1	ENSG00000261371	PECAM1
18	26365032	26369224	1	ENSG00000265994	RP11-510D21.1
13	50243040	50243254	1	ENSG00000203547	AL135901.1
18	26404616	26404790	-1	ENSG00000271238	RP11-510D21.2
13	50463770	50463864	-1	ENSG00000222148	RNY4P30
13	50464727	50467134	1	ENSG00000181358	CTAGE10P
18	26628584	26628683	1	ENSG00000251719	RNU6-408P
18	26675539	26675643	-1	ENSG00000265730	AC090349.1
13	50482770	50482866	-1	ENSG00000200064	RNY4P9
18	26776406	26776492	-1	ENSG00000212085	AC105245.1
13	50526670	50526750	-1	ENSG00000264526	AL136123.1
13	50570551	50570637	-1	ENSG00000264864	MIR3613
18	26836782	26837025	-1	ENSG00000266479	CTD-2515C13.1
15	62929371	62937490	-1	ENSG00000259458	RP11-625H11.1
18	26858474	26941928	-1	ENSG00000265980	CTD-2515C13.2
18	27063293	27063388	1	ENSG00000221731	AC091321.1
18	27098224	27128206	1	ENSG00000264587	RP11-784B15.1
18	28293241	28294252	1	ENSG00000266196	RP11-675P14.1
18	28534786	28560883	-1	ENSG00000265670	RP11-25I11.1
18	28564072	28564181	1	ENSG00000251702	RNU6-857P
18	28638806	28639359	-1	ENSG00000261521	RP11-408H20.1
13	50601269	50699856	-1	ENSG00000231607	DLEU2
18	28652470	28652573	1	ENSG00000238376	snoU13
21	26711319	26711413	1	ENSG00000238660	AP001340.1
18	28681551	28742752	1	ENSG00000265888	RP11-408H20.2
21	26734135	26734745	1	ENSG00000213885	RPL13AP7
18	28711419	28712457	1	ENSG00000263698	RP11-408H20.3
21	26758133	26804013	-1	ENSG00000185433	LINC00158
18	28923331	29006951	-1	ENSG00000266729	RP11-534N16.1
21	26842421	26842513	-1	ENSG00000238314	snoU13
21	26887785	26890650	-1	ENSG00000229962	AP000221.1
13	50623109	50623197	-1	ENSG00000208006	MIR16-1
18	28925325	28925430	-1	ENSG00000207019	RNU6-167P
13	50673467	50674004	1	ENSG00000214359	RPL18P10
21	26934221	26947480	1	ENSG00000234883	MIR155HG
18	28962280	28962393	1	ENSG00000207240	Y_RNA
18	29076608	29077158	-1	ENSG00000266521	RP11-650P15.1
13	50746225	50747317	1	ENSG00000232150	ST13P4
21	26955082	26955638	-1	ENSG00000260583	LINC00515
18	29122109	29136874	-1	ENSG00000264859	RP11-75N4.2
21	27015801	27016528	1	ENSG00000237731	RNGTTP1
13	50935546	50935899	-1	ENSG00000223676	RPL34P26
21	27064492	27064866	1	ENSG00000227054	FDX1P2
HG183_PATCH	62526397	62546003	1	ENSG00000263304	MILR1
18	29249252	29249341	-1	ENSG00000252379	RNU6-1002P
13	50937284	50937373	-1	ENSG00000221198	AL138696.1
21	27135249	27135644	-1	ENSG00000235514	AP000226.9
13	51095069	51101585	-1	ENSG00000229323	RP11-175B12.2
18	29265618	29266786	1	ENSG00000259985	RP11-549B18.1
18	29298856	29299171	1	ENSG00000200472	RN7SKP44
15	41056218	41059906	1	ENSG00000137880	GCHFR
18	29304161	29306919	1	ENSG00000265158	LRRC37A7P
21	27306373	27315001	1	ENSG00000233783	AP001442.2
18	29306006	29306360	-1	ENSG00000263772	RP11-549B18.3
13	51381992	51423190	1	ENSG00000237152	DLEU7-AS1
21	27315359	27315460	-1	ENSG00000251972	RNU6-123P
18	29424351	29425141	1	ENSG00000263924	RP11-210K20.2
13	51387124	51387242	-1	ENSG00000200711	RNA5SP28
21	27530409	27548142	1	ENSG00000224541	AP001439.2
18	29462583	29462865	1	ENSG00000270518	RP11-210K20.3
18	29464821	29465106	1	ENSG00000270879	RP11-210K20.4
21	27543189	27589700	1	ENSG00000273492	AP000230.1
18	29517496	29517602	1	ENSG00000222320	RNU6-1050P
13	51450822	51484848	-1	ENSG00000233672	RNASEH2B-AS1
18	29522538	29524119	1	ENSG00000263823	RP11-326K13.4
21	27563026	27563132	1	ENSG00000206802	RNU6-926P
18	29542141	29543581	1	ENSG00000265273	PGDP1
21	27722099	27722953	-1	ENSG00000229025	AP001595.1
18	29546923	29547508	1	ENSG00000266105	RP11-326K13.2
21	27750871	27844017	1	ENSG00000232692	AP001596.6
18	29598792	29691742	1	ENSG00000263917	RP11-53I6.2
18	29640868	29640952	-1	ENSG00000265063	AC009831.1
18	29655848	29656235	-1	ENSG00000214917	RP11-53I6.1
18	29671258	29672082	-1	ENSG00000265008	RP11-53I6.3
18	29674467	29674569	1	ENSG00000238982	snoU13
HG183_PATCH	62555145	62574426	-1	ENSG00000262917	POLG2
18	29702363	29704441	-1	ENSG00000263393	RP11-53I6.4
18	29756013	29756131	-1	ENSG00000199373	RNA5SP453
18	29775989	29776929	-1	ENSG00000265279	RP11-53I6.5
18	29825909	29828995	-1	ENSG00000263904	RP11-344B2.3
18	29843098	29843201	-1	ENSG00000222395	Y_RNA
18	29867400	29870303	1	ENSG00000264982	RP11-344B2.2
18	29991471	29993167	-1	ENSG00000215492	HNRNPA1P7
18	30091626	30094597	1	ENSG00000260389	WBP11P1
15	41060067	41099675	-1	ENSG00000104129	DNAJC17
18	30106105	30106185	1	ENSG00000221621	AC009835.1
18	13663346	13726662	-1	ENSG00000177150	FAM210A
18	30161491	30162791	1	ENSG00000263688	RP11-386P4.1
13	51568647	51654998	-1	ENSG00000123201	GUCY1B2
21	17102344	17252377	1	ENSG00000155313	USP25
21	27765954	27941571	1	ENSG00000197934	AP001597.1
21	27832222	27832533	-1	ENSG00000273115	KB-1466C5.1
21	28261695	28312061	1	ENSG00000223563	AP001601.2
21	28326280	28326362	1	ENSG00000266133	MIR4759
21	28515663	28516268	-1	ENSG00000215326	GPX1P2
21	28731204	28820898	-1	ENSG00000231236	AP001604.3
21	28733483	28768106	1	ENSG00000236332	AP001605.4
13	51601883	51601988	-1	ENSG00000222920	RNA5SP29
13	51656984	51746524	-1	ENSG00000226792	LINC00371
13	51735859	51736493	-1	ENSG00000214878	RPL5P31
13	51770017	51770217	1	ENSG00000271242	SLMO2P2
HG183_PATCH	62576980	62585072	-1	ENSG00000263077	DDX5
13	51922703	51922775	-1	ENSG00000266072	MIR5693
13	51935701	51936371	-1	ENSG00000269965	RP11-24B19.4
13	51936795	51937579	-1	ENSG00000270101	RP11-24B19.3
18	44259081	44339220	-1	ENSG00000101638	ST8SIA5
13	52026503	52126500	1	ENSG00000236778	INTS6-AS1
21	18811208	18821503	1	ENSG00000232560	C21orf37
HSCHR19LRC_COX2_CTG1	54785613	54785684	1	ENSG00000265146	MIR4752
HSCHR19LRC_COX2_CTG1	55043099	55043205	-1	ENSG00000262931	U6
13	52028300	52035451	1	ENSG00000224892	RPS4XP16
13	52043886	52044181	1	ENSG00000243900	RN7SL320P
13	52070156	52070387	-1	ENSG00000229906	SNRPGP11
13	52126725	52126803	1	ENSG00000266611	MIR4703
HG183_PATCH	62584096	62615309	1	ENSG00000263046	CEP95
13	52139548	52139645	1	ENSG00000252141	RNU6-65P
13	52160560	52160668	-1	ENSG00000206920	RNY1P6
13	52168057	52168351	-1	ENSG00000242893	RN7SL413P
13	52172552	52173596	1	ENSG00000224451	ATP5F1P1
13	52378433	52387356	1	ENSG00000231856	RP11-327P2.5
13	52482354	52484757	-1	ENSG00000232872	CTAGE3P
13	52540878	52541285	1	ENSG00000236044	FABP5P2
HG183_PATCH	62385676	62386050	-1	ENSG00000261138	AC016489.1
13	52741844	52865692	-1	ENSG00000217576	RP11-248G5.8
HG183_PATCH	62467518	62467623	-1	ENSG00000239823	Y_RNA
HG183_PATCH	62502429	62502530	-1	ENSG00000265031	hsa-mir-1273e
HG183_PATCH	62539910	62540007	-1	ENSG00000266804	AC234063.1
HG183_PATCH	62568883	62569149	1	ENSG00000261387	AC138744.2
HG183_PATCH	62578133	62578199	-1	ENSG00000265387	MIR3064
21	18884700	18965897	1	ENSG00000154639	CXADR
HG183_PATCH	62578574	62578673	-1	ENSG00000265492	MIR5047
HG183_PATCH	62608135	62608217	-1	ENSG00000263516	AC009994.1
13	52741844	52768600	-1	ENSG00000243406	MRPS31P5
18	13726659	13764557	1	ENSG00000101654	RNMT
HG998_1_PATCH	139098179	139137687	-1	ENSG00000261074	QSOX2
18	44388353	44500123	-1	ENSG00000078043	PIAS2
13	52793479	52908412	-1	ENSG00000272281	TPTE2P2
15	49447853	49660066	1	ENSG00000156958	GALK2
HG998_1_PATCH	139173226	139198747	-1	ENSG00000260220	WI2-2610K16.1
HG998_1_PATCH	139141817	139143051	-1	ENSG00000266342	WI2-1959D15.1
21	18965971	18985265	-1	ENSG00000154640	BTG3
21	28739333	28740266	-1	ENSG00000233300	EIF4A1P1
15	41052795	41053072	1	ENSG00000271236	SUMO2P15
21	28792699	28793342	-1	ENSG00000217026	RPL10P1
21	28864437	28864580	1	ENSG00000219592	NCSTNP1
21	29011012	29025810	1	ENSG00000234052	AP001607.1
15	41128006	41136585	-1	ENSG00000261183	RP11-532F12.5
15	41062159	41064643	1	ENSG00000188277	C15orf62
20	44165625	44176065	-1	ENSG00000249139	EPPIN-WFDC6
21	29094698	29123552	1	ENSG00000225298	LINC00113
15	41167511	41167608	1	ENSG00000264256	AC025166.1
HG186_PATCH	50712672	51421329	1	ENSG00000260587	DOCK3
15	41199009	41201540	1	ENSG00000251161	RP11-540O11.1
21	29327240	29357614	1	ENSG00000234083	AJ006995.3
15	41240934	41241067	-1	ENSG00000259405	ISCA1P4
21	29385682	29395552	1	ENSG00000178457	LINC00314
15	41291472	41297063	1	ENSG00000259617	RP11-540O11.6
15	41303795	41305498	1	ENSG00000259463	RP11-540O11.7
21	29420733	29509930	1	ENSG00000232079	AL035610.1
15	41309005	41320091	1	ENSG00000259521	RP11-540O11.4
HG186_PATCH	51422478	51426828	1	ENSG00000259880	MANF
15	41401076	41401376	1	ENSG00000259547	CYCSP2
20	44179792	44207965	-1	ENSG00000158901	WFDC8
15	63334831	63364114	1	ENSG00000140416	TPM1
15	41455360	41456572	1	ENSG00000157021	FAM92A1P1
15	41484165	41484463	-1	ENSG00000240847	RN7SL497P
HG186_PATCH	51428699	51435339	1	ENSG00000259956	RBM15B
20	44236578	44259907	-1	ENSG00000180205	WFDC9
21	19161284	19191703	-1	ENSG00000154642	C21orf91
15	41576188	41601901	1	ENSG00000247556	OIP5-AS1
HG243_PATCH	145202919	145316830	1	ENSG00000260383	MROH1
18	30359002	30359249	1	ENSG00000243355	RP11-57G22.1
18	30413417	30518280	1	ENSG00000263765	RP11-746B8.1
18	30534039	30537962	1	ENSG00000263450	RP11-680N20.1
18	31132087	31158151	-1	ENSG00000267642	RP11-258B16.1
18	31581662	31581763	-1	ENSG00000199204	Y_RNA
18	31802929	31804725	1	ENSG00000267746	RP11-379L18.1
18	32153951	32154487	-1	ENSG00000267585	RP11-115P21.1
18	32317759	32347627	-1	ENSG00000268873	RP11-138H11.1
18	32399910	32399995	-1	ENSG00000221409	AC068506.1
18	32860831	32870165	-1	ENSG00000268573	RP11-158H5.7
18	32870246	32890730	1	ENSG00000257267	ZNF271
18	32963318	32963989	-1	ENSG00000239683	RP11-322E11.1
18	33023833	33047052	-1	ENSG00000267583	RP11-322E11.5
18	33175865	33177563	1	ENSG00000266965	RP11-712P20.2
18	33296334	33297942	1	ENSG00000267397	RP11-873E20.1
15	91073157	91188577	1	ENSG00000140577	CRTC3
18	33421723	33422581	1	ENSG00000267797	NRBF2P1
18	33484781	33484889	-1	ENSG00000207797	MIR187
HG243_PATCH	145317005	145346273	-1	ENSG00000261236	BOP1
18	33514051	33514105	-1	ENSG00000265641	MIR3929
15	41099284	41106767	1	ENSG00000166140	ZFYVE19
18	33531766	33546081	-1	ENSG00000267627	RP11-905K4.1
18	33759959	33767411	-1	ENSG00000260552	RP11-49I11.1
18	33853537	33854562	1	ENSG00000267404	RP11-49I11.2
18	33858698	33859082	-1	ENSG00000267456	RP11-49I11.3
20	54967427	54979518	1	ENSG00000101138	CSTF1
18	34222576	34222647	-1	ENSG00000252078	SNORD112
18	34481909	34503777	-1	ENSG00000267039	RP11-58G13.1
18	34814082	34816205	-1	ENSG00000267651	RP11-95O2.1
21	19273580	19639690	1	ENSG00000154645	CHODL
HG186_PATCH	51433298	51537425	-1	ENSG00000260623	VPRBP
18	34823739	34827179	1	ENSG00000267707	RP11-95O2.5
18	34853669	34856535	1	ENSG00000267202	RP11-797E24.3
18	35237098	35237178	1	ENSG00000266530	MIR4318
18	35252652	35253139	1	ENSG00000243516	RP11-19F9.1
18	36235173	36267962	-1	ENSG00000268566	RP11-687D19.1
18	36596011	36596308	-1	ENSG00000222704	RN7SKP182
18	36613971	36614074	1	ENSG00000253038	RNU6-706P
13	52908430	52916031	1	ENSG00000271564	RP13-444H2.1
HG243_PATCH	145321463	145323384	1	ENSG00000260428	SCXA
18	36786888	37380282	-1	ENSG00000267374	LINC00669
13	52974139	52974234	1	ENSG00000199605	RNY4P24
13	53058296	53058815	-1	ENSG00000235660	LINC00345
20	44258165	44259835	1	ENSG00000180305	WFDC10A
18	36914836	36915639	-1	ENSG00000175886	RPL7AP66
13	53063128	53073440	1	ENSG00000244471	RP11-78J21.4
15	41635278	41636423	1	ENSG00000259396	RP11-16O9.2
18	37256685	37256743	1	ENSG00000266148	MIR5583-1
15	41740940	41741042	-1	ENSG00000200407	RNU6-1169P
15	22892005	23006016	1	ENSG00000068793	CYFIP1
15	41849225	41849633	1	ENSG00000259838	TCEB1P2
18	37258484	37258586	-1	ENSG00000212354	RNU6-1242P
18	37421138	37504804	-1	ENSG00000267413	RP11-636O21.1
20	44277202	44298909	-1	ENSG00000180083	WFDC11
13	53063128	53161222	1	ENSG00000198384	TPTE2P3
15	41901664	41904925	-1	ENSG00000260926	RP11-380D11.2
18	37646250	37679197	1	ENSG00000261715	RP11-653G8.2
15	41983783	41983876	1	ENSG00000207766	MIR626
18	37723890	37724468	-1	ENSG00000267664	RPL17P45
15	42010568	42010870	-1	ENSG00000270702	RP11-107F6.4
18	38052785	38052846	1	ENSG00000238333	RNU7-145P
15	42062954	42064930	-1	ENSG00000260814	RP11-107F6.3
15	42117297	42120134	-1	ENSG00000250379	RP11-23P13.4
20	44313292	44333658	-1	ENSG00000182931	WFDC10B
