chrom	chromstart	chromend	name	ensembl_gene_id	external_gene_name
chr21	11029718	11029719	453	ENSG00000166157	TPTE
chr13	41438037	41438038	454	ENSG00000176268	CYCSP34
chr13	41495909	41495910	455	ENSG00000239827	SUGT1P3
chr13	41567466	41567467	456	ENSG00000229473	RGS17P1
chr13	41675235	41675236	457	ENSG00000264226	MIR3168
chr21	24804601	24804602	458	ENSG00000199698	Y_RNA
chr13	41696012	41696013	459	ENSG00000244264	RN7SL597P
chr21	24849960	24849961	460	ENSG00000227716	AP000459.7
chr13	41745283	41745284	461	ENSG00000215482	CALM2P3
chr21	25262856	25262857	462	ENSG00000231986	AP000474.1
chr13	41754222	41754223	463	ENSG00000238651	snoU13
chr13	41774942	41774943	464	ENSG00000225133	MORF4L1P4
chr21	25339587	25339588	465	ENSG00000235564	AP000477.2
chr13	41862455	41862456	466	ENSG00000231404	RAC1P3
chr21	25415572	25415573	467	ENSG00000226996	AP000477.3
chr18	22069339	22069340	468	ENSG00000264695	RP11-178F10.2
chr13	41928794	41928795	469	ENSG00000223280	RNU6-57P
chr21	25560654	25560655	470	ENSG00000224018	AP000470.2
chr18	22097969	22097970	471	ENSG00000266489	RP11-178F10.3
chr13	41959318	41959319	472	ENSG00000214222	TUBBP2
chr21	25693689	25693690	473	ENSG00000224832	AP000469.2
chr18	22102882	22102883	474	ENSG00000266181	RP11-178F10.4
chr13	42006445	42006446	475	ENSG00000205240	OR7E36P
chr21	25801054	25801055	476	ENSG00000237484	AP000476.1
chr18	22208146	22208147	477	ENSG00000265485	RP11-449D8.1
chr13	42015034	42015035	478	ENSG00000234655	OR7E155P
chr18	22253127	22253128	479	ENSG00000263553	RP11-449D8.2
chr18	22266314	22266315	480	ENSG00000266520	RAC1P1
chr13	42016906	42016907	481	ENSG00000215480	OR7E37P
chr18	22270124	22270125	482	ENSG00000266809	RP11-449D8.3
chr13	42019427	42019428	483	ENSG00000263907	AL354833.1
chr18	22305745	22305746	484	ENSG00000266573	RP11-449D8.5
chr13	42020260	42020261	485	ENSG00000263928	AL354833.2
chr13	42024148	42024149	486	ENSG00000264042	AL354833.3
chr13	42142530	42142531	487	ENSG00000264190	MIR5006
chr13	42381813	42381814	488	ENSG00000241406	RN7SL515P
chr13	42479254	42479255	489	ENSG00000206962	RNU6-74P
chr18	22567645	22567646	490	ENSG00000264345	RP11-958F21.1
chr13	42499734	42499735	491	ENSG00000229696	KARSP1
chr18	22597167	22597168	492	ENSG00000229248	WBP2P1
chr13	42577566	42577567	493	ENSG00000226093	RPS28P8
chr13	42618382	42618383	494	ENSG00000231530	RP11-187A9.3
chr18	22635564	22635565	495	ENSG00000265552	RP11-958F21.3
chr13	42645228	42645229	496	ENSG00000237263	MAPK6PS3
chr18	22882090	22882091	497	ENSG00000264434	CTD-2006O16.2
chr13	42747222	42747223	498	ENSG00000265679	AL139328.1
chr18	23398495	23398496	499	ENSG00000242216	RN7SL97P
chr13	42756056	42756057	500	ENSG00000270809	CHCHD2P11
chr18	23533431	23533432	501	ENSG00000264193	RP11-737G21.1
chr13	42830009	42830010	502	ENSG00000234213	FHP1
chr18	23678803	23678804	503	ENSG00000243925	RPS24P18
chr13	42943792	42943793	504	ENSG00000233259	FABP3P2
chr18	23751312	23751313	505	ENSG00000188985	DHFRP1
chr13	43386697	43386698	506	ENSG00000271216	LINC01050
chr13	43417022	43417023	507	ENSG00000229546	LINC00428
chr18	23784833	23784834	508	ENSG00000266227	NPM1P2
chr13	43507994	43507995	509	ENSG00000238025	ZDHHC4P1
chr21	14745385	14745386	510	ENSG00000256715	AL050302.1
chr18	23836318	23836319	511	ENSG00000263829	FAM60BP
chr13	43732767	43732768	512	ENSG00000229928	LINC00400
chr13	43968661	43968662	513	ENSG00000232540	RPL36P19
chr18	23845973	23845974	514	ENSG00000266237	RP11-25D3.1
chr13	44032601	44032602	515	ENSG00000238189	ENOX1-AS2
chr18	23879218	23879219	516	ENSG00000252921	U3
chr13	44118054	44118055	517	ENSG00000233821	ENOX1-AS1
chr18	23928311	23928312	518	ENSG00000264911	RP11-107K17.2
chr13	44361727	44361728	519	ENSG00000270522	RP11-168P13.1
chr18	23946369	23946370	520	ENSG00000207160	RNU6-1289P
chr18	24002959	24002960	521	ENSG00000263862	RP11-107K17.1
chr21	14982498	14982499	522	ENSG00000166351	POTED
chr18	24166761	24166762	523	ENSG00000252846	AC090206.1
chr13	44482850	44482851	524	ENSG00000233725	LINC00284
chr18	24179372	24179373	525	ENSG00000263846	CIAPIN1P
chr21	15053458	15053459	526	ENSG00000269011	AL050303.1
chr18	24235706	24235707	527	ENSG00000260372	AQP4-AS1
chr13	44542560	44542561	528	ENSG00000179611	DGKZP1
chr18	13217497	13217498	529	ENSG00000168675	LDLRAD4
chr13	44711371	44711372	530	ENSG00000226519	LINC00390
chr13	44716682	44716683	531	ENSG00000227258	SMIM2-AS1
chr18	24283601	24283602	532	ENSG00000265369	U3
chr13	44732357	44732358	533	ENSG00000235285	SMIM2-IT1
chr18	24268075	24268076	534	ENSG00000263677	RP11-17A19.2
chr13	44817327	44817328	535	ENSG00000230731	RP11-478K15.6
chr18	24403942	24403943	536	ENSG00000263382	RP11-552O4.1
chr13	44980119	44980120	537	ENSG00000237361	LINC01071
chr18	24412395	24412396	538	ENSG00000266184	RP11-552O4.2
chr18	24532521	24532522	539	ENSG00000266549	RP11-526I8.2
chr13	45011343	45011344	540	ENSG00000225727	RP11-71C5.2
chr18	24805706	24805707	541	ENSG00000265374	RP11-57J16.1
chr13	45168994	45168995	542	ENSG00000230793	SMARCE1P5
chr21	15583165	15583166	543	ENSG00000188992	LIPI
chr13	45202808	45202809	544	ENSG00000238932	snoU13
chr13	45225948	45225949	545	ENSG00000237585	LINC00407
chr13	45383765	45383766	546	ENSG00000235097	LINC00330
chr13	45657259	45657260	547	ENSG00000223732	RP11-321C24.1
chr13	45576285	45576286	548	ENSG00000265802	RN7SL49P
chr13	45634864	45634865	549	ENSG00000223341	RN7SKP3
chr13	45697228	45697229	550	ENSG00000271818	7SK
chr13	45712099	45712100	551	ENSG00000252055	RNU6-69P
chr13	45837825	45837826	552	ENSG00000270381	RP11-290D2.5
chr13	45874234	45874235	553	ENSG00000221163	AL138963.1
chr13	45910581	45910582	554	ENSG00000253051	SNORA31
chr13	45911743	45911744	555	ENSG00000199477	SNORA31
chr13	45914174	45914175	556	ENSG00000273149	RP11-290D2.6
chr21	15588451	15588452	557	ENSG00000185272	RBM11
chr15	22368478	22368479	558	ENSG00000182974	OR4M2
chr21	26212864	26212865	559	ENSG00000226983	AP000235.2
chr15	22382382	22382383	560	ENSG00000183706	OR4N4
chr13	45915480	45915481	561	ENSG00000170919	TPT1-AS1
chr21	26275069	26275070	562	ENSG00000227090	AP000402.3
chr21	26365128	26365129	563	ENSG00000230379	AP000146.2
chr15	22448818	22448819	564	ENSG00000270505	IGHV1OR15-1
chr15	22456895	22456896	565	ENSG00000269182	AC010760.1
chr15	22473352	22473353	566	ENSG00000259261	IGHV4OR15-8
chr21	26403841	26403842	567	ENSG00000237444	AP001342.1
chr21	26427848	26427849	568	ENSG00000244278	AP000235.3
chr21	15755804	15755805	569	ENSG00000155304	HSPA13
chr13	45924458	45924459	570	ENSG00000228886	RP11-290D2.3
chr13	45965401	45965402	571	ENSG00000214455	RCN1P2
chr13	45992297	45992298	572	ENSG00000251015	SLC25A30-AS1
chr13	46010256	46010257	573	ENSG00000229303	PPIAP25
chr13	46125737	46125738	574	ENSG00000200709	RNA5SP27
chr15	22736246	22736247	575	ENSG00000197414	GOLGA6L1
chr13	46127270	46127271	576	ENSG00000232786	TIMM9P3
chr13	46245980	46245981	577	ENSG00000228869	COX4I1P2
chr13	46256553	46256554	578	ENSG00000235366	LINC01055
chr21	26467335	26467336	579	ENSG00000232512	7SK
chr13	46262603	46262604	580	ENSG00000237876	AKR1B1P4
chr21	26499782	26499783	581	ENSG00000223870	AP000233.3
chr13	46626941	46626942	582	ENSG00000235903	CPB2-AS1
chr21	26706138	26706139	583	ENSG00000222042	AP000233.4
chr21	26574521	26574522	584	ENSG00000238627	RNA5SP489
chr13	46743882	46743883	585	ENSG00000240767	RN7SL288P
chr13	46809907	46809908	586	ENSG00000238483	snoU13
chr13	46824077	46824078	587	ENSG00000252854	RN7SKP5
chr13	46844212	46844213	588	ENSG00000251106	FAM206BP
chr13	46871978	46871979	589	ENSG00000261097	LINC00563
chr13	46948724	46948725	590	ENSG00000223336	RNU2-6P
chr13	46984589	46984590	591	ENSG00000252385	RNU6-68P
chr15	49447857	49447858	592	ENSG00000166200	COPS2
chr21	15955722	15955723	593	ENSG00000155307	SAMSN1
chr13	47012324	47012325	594	ENSG00000241353	PPP1R2P4
chr21	16031141	16031142	595	ENSG00000243440	AF165138.7
chr13	47060640	47060641	596	ENSG00000231817	RP11-189B4.6
chr13	47034744	47034745	597	ENSG00000227019	OR7E101P
chr13	47064997	47064998	598	ENSG00000205105	COX17P1
chr13	47079253	47079254	599	ENSG00000230243	FKBP1AP3
chr13	47426278	47426279	600	ENSG00000224517	HTR2A-AS1
chr13	47881217	47881218	601	ENSG00000234590	GNG5P5
chr13	48033368	48033369	602	ENSG00000244521	RN7SL700P
chr13	48337595	48337596	603	ENSG00000234145	NAP1L4P3
chr13	48341219	48341220	604	ENSG00000229423	RPL27AP8
chr13	48410090	48410091	605	ENSG00000228573	RP11-279N8.1
chr15	22833395	22833396	606	ENSG00000153575	TUBGCP5
chr13	48481491	48481492	607	ENSG00000234689	LINC00444
chr13	48506756	48506757	608	ENSG00000260388	LINC00562
chr13	48575525	48575526	609	ENSG00000227848	SUCLA2-AS1
chr13	48651273	48651274	610	ENSG00000229111	MED4-AS1
chr13	48708669	48708670	611	ENSG00000224510	POLR2KP2
chr13	48877796	48877797	612	ENSG00000231473	LINC00441
chr18	25175127	25175128	613	ENSG00000264151	RP11-739N10.1
chr13	48894610	48894611	614	ENSG00000238086	PPP1R26P1
chr13	48902699	48902700	615	ENSG00000177197	PCNPP5
chr13	49147452	49147453	616	ENSG00000233456	LINC01077
chr21	16437320	16437321	617	ENSG00000180530	NRIP1
chr13	49152223	49152224	618	ENSG00000233610	LINC00462
chr18	24923216	24923217	619	ENSG00000264790	RP11-26N15.2
chr13	49326291	49326292	620	ENSG00000222391	AL137118.1
chr13	49345264	49345265	621	ENSG00000225131	PSME2P2
chr18	24935727	24935728	622	ENSG00000244329	UBA52P9
chr13	49504347	49504348	623	ENSG00000265585	AL161421.1
chr13	49562051	49562052	624	ENSG00000201662	RNU6-60P
chr18	24977916	24977917	625	ENSG00000263611	RP11-612A1.1
chr13	49620929	49620930	626	ENSG00000223724	RAD17P2
chr18	25000398	25000399	627	ENSG00000265097	RBM22P1
chr13	49669527	49669528	628	ENSG00000199788	RNY3P2
chr13	49761805	49761806	629	ENSG00000235957	COX7CP1
chr18	25033620	25033621	630	ENSG00000263405	PA2G4P3
chr13	49786429	49786430	631	ENSG00000231665	OGFOD1P1
chr18	25534483	25534484	632	ENSG00000227279	AC015933.2
chr13	50063106	50063107	633	ENSG00000236577	SNRPGP14
chr15	41048048	41048049	634	ENSG00000137824	RMDN3
chr18	26231696	26231697	635	ENSG00000266296	ARIH2P1
chr13	50194450	50194451	636	ENSG00000176882	RP11-432M24.4
chr18	26365032	26365033	637	ENSG00000265994	RP11-510D21.1
chr13	50243040	50243041	638	ENSG00000203547	AL135901.1
chr18	26404789	26404790	639	ENSG00000271238	RP11-510D21.2
chr13	50463863	50463864	640	ENSG00000222148	RNY4P30
chr13	50464727	50464728	641	ENSG00000181358	CTAGE10P
chr18	26628584	26628585	642	ENSG00000251719	RNU6-408P
chr18	26675642	26675643	643	ENSG00000265730	AC090349.1
chr13	50482865	50482866	644	ENSG00000200064	RNY4P9
chr18	26776491	26776492	645	ENSG00000212085	AC105245.1
chr13	50526749	50526750	646	ENSG00000264526	AL136123.1
chr13	50570636	50570637	647	ENSG00000264864	MIR3613
chr18	26837024	26837025	648	ENSG00000266479	CTD-2515C13.1
chr15	62937489	62937490	649	ENSG00000259458	RP11-625H11.1
chr18	26941927	26941928	650	ENSG00000265980	CTD-2515C13.2
chr18	27063293	27063294	651	ENSG00000221731	AC091321.1
chr18	27098224	27098225	652	ENSG00000264587	RP11-784B15.1
chr18	28293241	28293242	653	ENSG00000266196	RP11-675P14.1
chr18	28560882	28560883	654	ENSG00000265670	RP11-25I11.1
chr18	28564072	28564073	655	ENSG00000251702	RNU6-857P
chr18	28639358	28639359	656	ENSG00000261521	RP11-408H20.1
chr13	50699855	50699856	657	ENSG00000231607	DLEU2
chr18	28652470	28652471	658	ENSG00000238376	snoU13
chr21	26711319	26711320	659	ENSG00000238660	AP001340.1
chr18	28681551	28681552	660	ENSG00000265888	RP11-408H20.2
chr21	26734135	26734136	661	ENSG00000213885	RPL13AP7
chr18	28711419	28711420	662	ENSG00000263698	RP11-408H20.3
chr21	26804012	26804013	663	ENSG00000185433	LINC00158
chr18	29006950	29006951	664	ENSG00000266729	RP11-534N16.1
chr21	26842512	26842513	665	ENSG00000238314	snoU13
chr21	26890649	26890650	666	ENSG00000229962	AP000221.1
chr13	50623196	50623197	667	ENSG00000208006	MIR16-1
chr18	28925429	28925430	668	ENSG00000207019	RNU6-167P
chr13	50673467	50673468	669	ENSG00000214359	RPL18P10
chr21	26934221	26934222	670	ENSG00000234883	MIR155HG
chr18	28962280	28962281	671	ENSG00000207240	Y_RNA
chr18	29077157	29077158	672	ENSG00000266521	RP11-650P15.1
chr13	50746225	50746226	673	ENSG00000232150	ST13P4
chr21	26955637	26955638	674	ENSG00000260583	LINC00515
chr18	29136873	29136874	675	ENSG00000264859	RP11-75N4.2
chr21	27015801	27015802	676	ENSG00000237731	RNGTTP1
chr13	50935898	50935899	677	ENSG00000223676	RPL34P26
chr21	27064492	27064493	678	ENSG00000227054	FDX1P2
chr18	29249340	29249341	679	ENSG00000252379	RNU6-1002P
chr13	50937372	50937373	680	ENSG00000221198	AL138696.1
chr21	27135643	27135644	681	ENSG00000235514	AP000226.9
chr13	51101584	51101585	682	ENSG00000229323	RP11-175B12.2
chr18	29265618	29265619	683	ENSG00000259985	RP11-549B18.1
chr18	29298856	29298857	684	ENSG00000200472	RN7SKP44
chr15	41056218	41056219	685	ENSG00000137880	GCHFR
chr18	29304161	29304162	686	ENSG00000265158	LRRC37A7P
chr21	27306373	27306374	687	ENSG00000233783	AP001442.2
chr18	29306359	29306360	688	ENSG00000263772	RP11-549B18.3
chr13	51381992	51381993	689	ENSG00000237152	DLEU7-AS1
chr21	27315459	27315460	690	ENSG00000251972	RNU6-123P
chr18	29424351	29424352	691	ENSG00000263924	RP11-210K20.2
chr13	51387241	51387242	692	ENSG00000200711	RNA5SP28
chr21	27530409	27530410	693	ENSG00000224541	AP001439.2
chr18	29462583	29462584	694	ENSG00000270518	RP11-210K20.3
chr18	29464821	29464822	695	ENSG00000270879	RP11-210K20.4
chr21	27543189	27543190	696	ENSG00000273492	AP000230.1
chr18	29517496	29517497	697	ENSG00000222320	RNU6-1050P
chr13	51484847	51484848	698	ENSG00000233672	RNASEH2B-AS1
chr18	29522538	29522539	699	ENSG00000263823	RP11-326K13.4
chr21	27563026	27563027	700	ENSG00000206802	RNU6-926P
chr18	29542141	29542142	701	ENSG00000265273	PGDP1
chr21	27722952	27722953	702	ENSG00000229025	AP001595.1
chr18	29546923	29546924	703	ENSG00000266105	RP11-326K13.2
chr21	27750871	27750872	704	ENSG00000232692	AP001596.6
chr18	29598792	29598793	705	ENSG00000263917	RP11-53I6.2
chr18	29640951	29640952	706	ENSG00000265063	AC009831.1
chr18	29656234	29656235	707	ENSG00000214917	RP11-53I6.1
chr18	29672081	29672082	708	ENSG00000265008	RP11-53I6.3
chr18	29674467	29674468	709	ENSG00000238982	snoU13
chr18	29704440	29704441	710	ENSG00000263393	RP11-53I6.4
chr18	29756130	29756131	711	ENSG00000199373	RNA5SP453
chr18	29776928	29776929	712	ENSG00000265279	RP11-53I6.5
chr18	29828994	29828995	713	ENSG00000263904	RP11-344B2.3
chr18	29843200	29843201	714	ENSG00000222395	Y_RNA
chr18	29867400	29867401	715	ENSG00000264982	RP11-344B2.2
chr18	29993166	29993167	716	ENSG00000215492	HNRNPA1P7
chr18	30091626	30091627	717	ENSG00000260389	WBP11P1
chr15	41099674	41099675	718	ENSG00000104129	DNAJC17
chr18	30106105	30106106	719	ENSG00000221621	AC009835.1
chr18	13726661	13726662	720	ENSG00000177150	FAM210A
chr18	30161491	30161492	721	ENSG00000263688	RP11-386P4.1
chr13	51654997	51654998	722	ENSG00000123201	GUCY1B2
chr21	17102344	17102345	723	ENSG00000155313	USP25
chr21	27765954	27765955	724	ENSG00000197934	AP001597.1
chr21	27832532	27832533	725	ENSG00000273115	KB-1466C5.1
chr21	28261695	28261696	726	ENSG00000223563	AP001601.2
chr21	28326280	28326281	727	ENSG00000266133	MIR4759
chr21	28516267	28516268	728	ENSG00000215326	GPX1P2
chr21	28820897	28820898	729	ENSG00000231236	AP001604.3
chr21	28733483	28733484	730	ENSG00000236332	AP001605.4
chr13	51601987	51601988	731	ENSG00000222920	RNA5SP29
chr13	51746523	51746524	732	ENSG00000226792	LINC00371
chr13	51736492	51736493	733	ENSG00000214878	RPL5P31
chr13	51770017	51770018	734	ENSG00000271242	SLMO2P2
chr13	51922774	51922775	735	ENSG00000266072	MIR5693
chr13	51936370	51936371	736	ENSG00000269965	RP11-24B19.4
chr13	51937578	51937579	737	ENSG00000270101	RP11-24B19.3
chr18	44339219	44339220	738	ENSG00000101638	ST8SIA5
chr13	52026503	52026504	739	ENSG00000236778	INTS6-AS1
chr21	18811208	18811209	740	ENSG00000232560	C21orf37
chr13	52028300	52028301	741	ENSG00000224892	RPS4XP16
chr13	52043886	52043887	742	ENSG00000243900	RN7SL320P
chr13	52070386	52070387	743	ENSG00000229906	SNRPGP11
chr13	52126725	52126726	744	ENSG00000266611	MIR4703
chr13	52139548	52139549	745	ENSG00000252141	RNU6-65P
chr13	52160667	52160668	746	ENSG00000206920	RNY1P6
chr13	52168350	52168351	747	ENSG00000242893	RN7SL413P
chr13	52172552	52172553	748	ENSG00000224451	ATP5F1P1
chr13	52378433	52378434	749	ENSG00000231856	RP11-327P2.5
chr13	52484756	52484757	750	ENSG00000232872	CTAGE3P
chr13	52540878	52540879	751	ENSG00000236044	FABP5P2
chr13	52865691	52865692	752	ENSG00000217576	RP11-248G5.8
chr21	18884700	18884701	753	ENSG00000154639	CXADR
chr13	52768599	52768600	754	ENSG00000243406	MRPS31P5
chr18	13726659	13726660	755	ENSG00000101654	RNMT
chr18	44500122	44500123	756	ENSG00000078043	PIAS2
chr13	52908411	52908412	757	ENSG00000272281	TPTE2P2
chr15	49447853	49447854	758	ENSG00000156958	GALK2
chr21	18985264	18985265	759	ENSG00000154640	BTG3
chr21	28740265	28740266	760	ENSG00000233300	EIF4A1P1
chr15	41052795	41052796	761	ENSG00000271236	SUMO2P15
chr21	28793341	28793342	762	ENSG00000217026	RPL10P1
chr21	28864437	28864438	763	ENSG00000219592	NCSTNP1
chr21	29011012	29011013	764	ENSG00000234052	AP001607.1
chr15	41136584	41136585	765	ENSG00000261183	RP11-532F12.5
chr15	41062159	41062160	766	ENSG00000188277	C15orf62
chr20	44176064	44176065	767	ENSG00000249139	EPPIN-WFDC6
chr21	29094698	29094699	768	ENSG00000225298	LINC00113
chr15	41167511	41167512	769	ENSG00000264256	AC025166.1
chr15	41199009	41199010	770	ENSG00000251161	RP11-540O11.1
chr21	29327240	29327241	771	ENSG00000234083	AJ006995.3
chr15	41241066	41241067	772	ENSG00000259405	ISCA1P4
chr21	29385682	29385683	773	ENSG00000178457	LINC00314
chr15	41291472	41291473	774	ENSG00000259617	RP11-540O11.6
chr15	41303795	41303796	775	ENSG00000259463	RP11-540O11.7
chr21	29420733	29420734	776	ENSG00000232079	AL035610.1
chr15	41309005	41309006	777	ENSG00000259521	RP11-540O11.4
chr15	41401076	41401077	778	ENSG00000259547	CYCSP2
chr20	44207964	44207965	779	ENSG00000158901	WFDC8
chr15	63334831	63334832	780	ENSG00000140416	TPM1
chr15	41455360	41455361	781	ENSG00000157021	FAM92A1P1
chr15	41484462	41484463	782	ENSG00000240847	RN7SL497P
chr20	44259906	44259907	783	ENSG00000180205	WFDC9
chr21	19191702	19191703	784	ENSG00000154642	C21orf91
chr15	41576188	41576189	785	ENSG00000247556	OIP5-AS1
chr18	30359002	30359003	786	ENSG00000243355	RP11-57G22.1
chr18	30413417	30413418	787	ENSG00000263765	RP11-746B8.1
chr18	30534039	30534040	788	ENSG00000263450	RP11-680N20.1
chr18	31158150	31158151	789	ENSG00000267642	RP11-258B16.1
chr18	31581762	31581763	790	ENSG00000199204	Y_RNA
chr18	31802929	31802930	791	ENSG00000267746	RP11-379L18.1
chr18	32154486	32154487	792	ENSG00000267585	RP11-115P21.1
chr18	32347626	32347627	793	ENSG00000268873	RP11-138H11.1
chr18	32399994	32399995	794	ENSG00000221409	AC068506.1
chr18	32870164	32870165	795	ENSG00000268573	RP11-158H5.7
chr18	32870246	32870247	796	ENSG00000257267	ZNF271
chr18	32963988	32963989	797	ENSG00000239683	RP11-322E11.1
chr18	33047051	33047052	798	ENSG00000267583	RP11-322E11.5
chr18	33175865	33175866	799	ENSG00000266965	RP11-712P20.2
chr18	33296334	33296335	800	ENSG00000267397	RP11-873E20.1
chr15	91073157	91073158	801	ENSG00000140577	CRTC3
chr18	33421723	33421724	802	ENSG00000267797	NRBF2P1
chr18	33484888	33484889	803	ENSG00000207797	MIR187
chr18	33514104	33514105	804	ENSG00000265641	MIR3929
chr15	41099284	41099285	805	ENSG00000166140	ZFYVE19
chr18	33546080	33546081	806	ENSG00000267627	RP11-905K4.1
chr18	33767410	33767411	807	ENSG00000260552	RP11-49I11.1
chr18	33853537	33853538	808	ENSG00000267404	RP11-49I11.2
chr18	33859081	33859082	809	ENSG00000267456	RP11-49I11.3
chr20	54967427	54967428	810	ENSG00000101138	CSTF1
chr18	34222646	34222647	811	ENSG00000252078	SNORD112
chr18	34503776	34503777	812	ENSG00000267039	RP11-58G13.1
chr18	34816204	34816205	813	ENSG00000267651	RP11-95O2.1
chr21	19273580	19273581	814	ENSG00000154645	CHODL
chr18	34823739	34823740	815	ENSG00000267707	RP11-95O2.5
chr18	34853669	34853670	816	ENSG00000267202	RP11-797E24.3
chr18	35237098	35237099	817	ENSG00000266530	MIR4318
chr18	35252652	35252653	818	ENSG00000243516	RP11-19F9.1
chr18	36267961	36267962	819	ENSG00000268566	RP11-687D19.1
chr18	36596307	36596308	820	ENSG00000222704	RN7SKP182
chr18	36613971	36613972	821	ENSG00000253038	RNU6-706P
chr13	52908430	52908431	822	ENSG00000271564	RP13-444H2.1
chr18	37380281	37380282	823	ENSG00000267374	LINC00669
chr13	52974139	52974140	824	ENSG00000199605	RNY4P24
chr13	53058814	53058815	825	ENSG00000235660	LINC00345
chr20	44258165	44258166	826	ENSG00000180305	WFDC10A
chr18	36915638	36915639	827	ENSG00000175886	RPL7AP66
chr13	53063128	53063129	828	ENSG00000244471	RP11-78J21.4
chr15	41635278	41635279	829	ENSG00000259396	RP11-16O9.2
chr18	37256685	37256686	830	ENSG00000266148	MIR5583-1
chr15	41741041	41741042	831	ENSG00000200407	RNU6-1169P
